lei,respondent_name,respondent_city,respondent_state,type_name,respondent_rssd
254900WEP08K7U7S3A80,NATIONS LENDING CORP,Independence,OH,Mortgage Lender,4183684
549300488506L45QIE35,FIN CONCEPTS MTG,OKLAHOMA CITY,OK,Mortgage Lender,-1
25490021P4C9ZH17EO78,MTG CLEARING CORP,Tulsa,OK,Mortgage Lender,3851490
54930067KY3OO1D8HC58,ASSOCIATED,TULSA,OK,Mortgage Lender,3850617
5493006KM0C07F0DE248,1ST AMER MTG,YUKON,OK,Mortgage Lender,4438982
5493008JECR4UE0WVR04,MTG EXPRESS,PORTLAND,OR,Mortgage Lender,4188081
549300ZBXINP1Y94CN02,DIRECTORS MTG,LAKE OSWEGO,OR,Mortgage Lender,3878152
549300KBCEYCLANGUM06,PACWEST FUNDING,Eugene,OR,Mortgage Lender,-1
549300O2EZG72LO2FX38,SUMMIT,PORTLAND,OR,Mortgage Lender,4191166
549300TUQC6OYE8A0Y96,PACIFIC RESIDENTIAL MTG,LAKE OSWEGO,OR,Mortgage Lender,3878330
5493006KXUHSYFT7SD10,LPMC,SALEM,OR,Mortgage Lender,4730202
549300B4IYL7TZT8FA34,PREMIER MTG RESOURCES,PORTLAND,OR,Mortgage Lender,3878349
549300IO1KYLVNDJOQ94,COLONIAL MTG SERVICE CO OF AMERICA,Montgomeryville,PA,Mortgage Lender,-1
549300RYWXR8TL5LIK35,ALLIED MTG GROUP,BALA CYNWYD,PA,Mortgage Lender,3904930
254900C2WQ2VFP9M4K17,AMER FIN,Pittsburgh,PA,Mortgage Lender,3947786
549300Y7G2MW6V1OR474,VICTORIAN FINANCE,Pittsburgh,PA,Mortgage Lender,4534062
549300157R33LDICP344,HOWARD HANNA FIN SVCS,PITTSBURGH,PA,Mortgage Lender,3837382
549300IV5SQUT73JEX09,LANCASTER MTG CO,Lancaster,PA,Mortgage Lender,-1
254900Y284LKY6C62B45,M S FLYNN,Pittsburgh,PA,Mortgage Lender,3837186
54930080F7BZFCWNV450,WEST PENN FIN SERVICE CENTER,ALLISON PARK,PA,Mortgage Lender,3886522
5493001E3OD1D4Y8KX63,1ST HERITAGE FIN,Trevose,PA,Mortgage Lender,4534053
54930065B0NVUO52TY13,AMRES CORP,Hummelstown,PA,Mortgage Lender,-1
254900JC5NJE89PUOF38,HAMILTON NAT MTG CO,Malvern,PA,Mortgage Lender,3837177
549300GJ4HU1Z8P2M254,NORTHEAST EQUITABLE MTG,Blue Bell,PA,Mortgage Lender,-1
549300DE8TS4EYTPX729,AFFORDABLE MTG ADVISORS,Pittsburgh,PA,Mortgage Lender,5082645
254900VXX8ZL7L9EX282,PHILADELPHIA MTG ADVISORS,Plymouth Meeting,PA,Mortgage Lender,-1
549300PTGESTLYZT6Z63,FEDERATED LENDING CORP,Yardley,PA,Mortgage Lender,3904480
549300GKMQB8BGTSPK09,WELCOME HOME FINANCE LP,Butler,PA,Mortgage Lender,4320612
549300B5Q1Q3J5NC8121,FAIRWAY CONSUMER DISCOUNT CO,Luzerne,PA,Mortgage Lender,-1
254900VFBH9LZYIPIG73,AGCHOICE FARM CREDIT ACA,Mechanicsburg,PA,Mortgage Lender,2499907
5493000GQ5D5YW5QID32,MTG AMERICA,Whitehall,PA,Mortgage Lender,3885721
2549006IYID0ECYSJU25,SAIL MTG CORP,Wexford,PA,Mortgage Lender,3837485
549300J7DJ7V4CSZCK98,COOPERATIVA DE AHORRO Y CREDITO ORIENTAL,Humacao,PR,Mortgage Lender,3873371
549300E3A68XVBMBX690,SHAMROCK HOME LOANS,EAST PROVIDENCE,RI,Mortgage Lender,3868902
549300KT5OWPGQKWUN86,SEMPER HOME LOANS,PROVIDENCE,RI,Mortgage Lender,4326847
549300XSSWN02I2YO728,HOMESTAR MTG,PROVIDENCE,RI,Mortgage Lender,4533690
213800QUAI2VH5YM6310,EMBRACE HOME LOANS,MIDDLETOWN,RI,Mortgage Lender,3246939
549300M72BFCB8VRS626,BLMC,GREENVILLE,SC,Mortgage Lender,4320096
549300916KMYQ118CX89,RESOURCE FIN SVCS,COLUMBIA,SC,Mortgage Lender,3958205
MMO6VV34TNP4Z1T8NG83,AGFIRST FARM CREDIT BANK,Columbia,SC,Mortgage Lender,2333690
5493008B783OSGFDLN78,MIDLAND,COLUMBIA,SC,Mortgage Lender,3882681
549300BLL6VL7AXWYP56,CHURCHILL,NASHVILLE,TN,Mortgage Lender,3913697
5493000YNV8IX4VD3X12,VANDERBILT MTG AND FINANCE,KNOXVILLE,TN,Mortgage Lender,1936928
549300L1DBFIJZI8LA40,ACOPIA,NASHVILLE,TN,Mortgage Lender,3944226
549300WO9TX4YEFAC338,AMER MTG SVCS ORPORATED,ATOKA,TN,Mortgage Lender,-1
549300VNBQD8FDHF7563,MTG INVESTORS GROUP,NASHVILLE,TN,Mortgage Lender,3913624
549300IJ8KTGYPKLXK63,COMMUNITY,CORDOVA,TN,Mortgage Lender,3842322
549300HS110NTZNI7U69,SECURITY AMERICA MTG,HOUSTON,TX,Mortgage Lender,5026395
5493004OB0KD7VERQW98,INTERL MTG SVCS,HOUSTON,TX,Mortgage Lender,4437789
549300QURAICH2YGJV94,WILLOW BEND MTG CO,PLANO,TX,Mortgage Lender,3952128
254900WBAI0VC58ALC63,SIERRA LENDING GROUP,Houston,TX,Mortgage Lender,4531799
549300TM179TSKK3HQ94,THRIVE MTG,CARROLLTON,TX,Mortgage Lender,4185464
549300QV3GEYMP1WSO93,SIWELL,LUBBOCK,TX,Mortgage Lender,-1
5493006P5IHSK77SZ855,SOUTHWEST FUNDING LP,DALLAS,TX,Mortgage Lender,4185558
549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT,Austin,TX,Mortgage Lender,3954355
549300LBCBNR1OT00651,NATIONSTAR MTG,Coppell,TX,Mortgage Lender,3935523
5493009XSE00M8B9R434,COUNTRYPLACE MTG LTD,AUSTIN,TX,Mortgage Lender,3845716
549300W8XIPJGDECVX07,SOUTHERN LENDING SVCS LTD,HOUSTON,TX,Mortgage Lender,5026407
5493007SM4YPKQOQCT10,ANGLIA FIN,HOUSTON,TX,Mortgage Lender,-1
549300CY7WNAHKHYSJ73,CORNERSTONE HOME LENDING,HOUSTON,TX,Mortgage Lender,2891622
549300CEKZ808Q0WJL95,ROCKY MOUNTAIN MTG CO,El Paso,TX,Mortgage Lender,3844782
549300ESJ15K604ZW846,CORNERSTONE MTG PARTNERS OF TEXAS LP,HOUSTON,TX,Mortgage Lender,4437734
549300V6F7N9BL5STN83,ADVISA MTG SVCS LTD,HOUSTON,TX,Mortgage Lender,4877536
549300GZJ5RFM7VED177,PATRIOT MTG CO,EL PASO,TX,Mortgage Lender,4323846
549300QRLVIA94OVXY15,AMER HOMESTAR MTG,LEAGUE CITY,TX,Mortgage Lender,3845396
549300Y817BTHHMVNH95,PILGRIM MTG,SAN ANTONIO,TX,Mortgage Lender,-1
549300ZMO1A0DHCESP30,NTFN,LEWISVILLE,TX,Mortgage Lender,3845734
549300Z4DV0VEDFHP667,CRESTMARK MTG CO LTD,HOUSTON,TX,Mortgage Lender,4437752
549300GRZDILCBTHSL98,RB MTG,AUSTIN,TX,Mortgage Lender,4877732
254900QRD0ZXHH08TX87,NETWORK FUNDING LP,Dallas,TX,Mortgage Lender,3845846
549300XWUSRVVOHPRY47,EVERETT FIN,AUSTIN,TX,Mortgage Lender,3844577
5493003GO99ZQDTH5407,BROOKHOLLOW MTG SVCS LTD,HOUSTON,TX,Mortgage Lender,4437725
549300GCPFJ9VT7V7T82,1ST CHOICE LENDING GROUP LP,HOUSTON,TX,Mortgage Lender,-1
549300Z0ZUTDURG4KA31,AMER HERITAGE CAPITAL LP,DALLAS,TX,Mortgage Lender,4556792
254900AX110CHF6FVV28,TOWN SQUARE MTG & INVESTMENTS,Dallas,TX,Mortgage Lender,4185521
549300ZPJVCRRFETOG85,HOMETRUST MTG CO,HOUSTON,TX,Mortgage Lender,3844812
549300HERTPSZ6EH0667,HOMEWAY MTG,KATY,TX,Mortgage Lender,5026416
5493001GDRY0EL7VG372,ARK-LA-TEX FIN SVCS,AUSTIN,TX,Mortgage Lender,3844465
5493002H3RKHKUQU7R78,CWM PARTNERS LP,AUSTIN,TX,Mortgage Lender,-1
549300P6J0MZZT4UMT05,MEMBER HOME LOAN,AUSTIN,TX,Mortgage Lender,3952865
549300C20KZIWPASBC15,1ST CONTINENTAL MTG LTD,HOUSTON,TX,Mortgage Lender,3845855
549300DDJB48AVV1SO96,HOME FINANCING UNLIMITED,Austin,TX,Mortgage Lender,3844849
254900ZZPN19KA3GL698,DMD FIN CORP,Frisco,TX,Mortgage Lender,-1
549300DMYENRV818D594,SWBC,SAN ANTONIO,TX,Mortgage Lender,4323912
54930020YWIK7HGH2R34,SFMC LP,MCKINNEY,TX,Mortgage Lender,3843271
254900LKAJBFGO0IIP75,REPUBLIC STATE MTG CO,Houston,TX,Mortgage Lender,3844317
549300RAGLSEPN0V3D13,HANCOCK MTG PARTNERS,SUGAR LAND,TX,Mortgage Lender,4323800
549300JX8UXNIMMZYW86,CAPITAL CONCEPTS,HOUSTON,TX,Mortgage Lender,-1
549300XUYE2687NHBM11,AMERICA'S CHOICE HOME LOANS LP,HOUSTON,TX,Mortgage Lender,4323903
549300QGLK6W51MPXW45,BARTON CREEK LENDING GROUP,AUSTIN,TX,Mortgage Lender,-1
549300J6N77Q8OHYNF23,ENVOY MTG LTD,AUSTIN,TX,Mortgage Lender,3844492
549300HOJG1DA7FIZ225,LRS FIN NETWORK,MIDLAND,TX,Mortgage Lender,3844335
549300KHXD7JSQUZIJ22,HIGHLANDS RESIDENTIAL MTG LTD,AUSTIN,TX,Mortgage Lender,4437770
549300IVOJIAJUT2E435,FC LENDING LTD,HOUSTON,TX,Mortgage Lender,4877527
549300CR5XDK0TP7I727,OPEN MTG,AUSTIN,TX,Mortgage Lender,3845873
549300W3T1IBMEUW8789,GREAT WESTERN FIN SVCS,PLANO,TX,Mortgage Lender,3845556
549300VZN1TWBN1WY406,INTEGRITY OF TEXAS,DALLAS,TX,Mortgage Lender,4531810
549300DT5WEC2I0L1E79,CAPSTAR LENDING,DALLAS,TX,Mortgage Lender,3844755
549300WN576XI5QFH005,ASPIRE FIN,DALLAS,TX,Mortgage Lender,3844689
549300QCYEU2QLIWN517,LEGEND LENDING CORP,HOUSTON,TX,Mortgage Lender,-1
549300KOAKQX3BEWWT56,CLM MTG,HOUSTON,TX,Mortgage Lender,4877488
549300TN9GZ5XRCOXX47,CERTIFIED FUNDING LP,DALLAS,TX,Mortgage Lender,3845837
5493004M1U54OO4KKE09,PRIORITY HOME MTG LP,HOUSTON,TX,Mortgage Lender,4437800
549300ONBM4MGXXBTA44,AMCAP MTG LTD,HOUSTON,TX,Mortgage Lender,4320416
254900YJQZQTI7TUKN67,TRINITY OAKS MTG,Red Oak,TX,Mortgage Lender,-1
54930016ZSB1QWXLRJ13,MY MOVE MTG,Salt Lake City,UT,Mortgage Lender,-1
549300WTZMQSET2VY242,ACADEMY,Salt Lake City,UT,Mortgage Lender,3876998
549300XAHXRVSRML8V19,DIRECT MTG CORP,Salt Lake City,UT,Mortgage Lender,3414765
549300W1HU6IVVIEJ389,RANLIFE,SANDY,UT,Mortgage Lender,3877593
549300UVOSI4XZZGUE14,VERITAS FUNDING,MIDVALE,UT,Mortgage Lender,3877641
5493003V40VGM7YDFM54,1ST COLONY,OREM,UT,Mortgage Lender,3877388
549300D7GVUYHQEDEE56,UNITED SECURITY FIN CORP,MURRAY,UT,Mortgage Lender,3877632
5493008I5A5R6730MQ84,SECURITY HOME MTG,Orem,UT,Mortgage Lender,3877605
549300L04PDEYOR8VJ60,GRAYSTONE FUNDING CO,SALT LAKE CITY,UT,Mortgage Lender,3877409
549300VQUTI5IU7GXT57,SECURITYNATIONAL MTG CO,Salt Lake City,UT,Mortgage Lender,3877623
549300ZWNETGFXTBBY03,CANOPY MTG,LINDON,UT,Mortgage Lender,5023705
25490000OGVJZR74L509,UTAH MTG LOAN CORP,Salt Lake City,UT,Mortgage Lender,5023929
549300Q1WJSOIS2FON98,CITYWIDE HOME LOANS,Salt Lake City,UT,Mortgage Lender,3877379
549300YPBBHUEKV1YC68,CITY 1ST MTG SVCS,BOUNTIFUL,UT,Mortgage Lender,3877360
549300EM8ID8J7F8OM55,1ST HERITAGE MTG,RESTON,VA,Mortgage Lender,3882524
549300IX6RAX31C1BI75,PARK LANE FINANCE SOLUTIONS,CHARLOTTESVILLE,VA,Mortgage Lender,-1
549300FJJQP6TUP5U107,DOMINION CAPITAL MTG,RICHMOND,VA,Mortgage Lender,-1
549300ZAZI235VM8Q149,JAMS-01,ARLINGTON,VA,Mortgage Lender,3882618
549300T0I2M6IPLVEN24,MCLEAN,FAIRFAX,VA,Mortgage Lender,4438311
5493001IWK74A5N1RE93,DRAGAS MTG CO,Virginia Beach,VA,Mortgage Lender,3882467
549300KBWX4NV5Q1E376,NVR MTG FINANCE,RICHMOND,VA,Mortgage Lender,3886456
5493000WAJ1FMTFL5D75,HOMEPROMISE CORP,Glen Allen,VA,Mortgage Lender,3951671
549300CF8MP6S7MZV277,1ST SVGS,MCLEAN,VA,Mortgage Lender,3882551
549300RWXUAFD1WAE410,ATLANTIC BAY MTG GROUP,VIRGINIA BEACH,VA,Mortgage Lender,4185428
254900K3H3XMRQNU9F32,OVM FIN,Norfolk,VA,Mortgage Lender,3883062
5493005R34FLBMCPWB41,TIDEWATER MTG SVCS,VIRGINIA BEACH,VA,Mortgage Lender,3883017
549300RYBJHWWDENV610,ALCOVA MTG,ROANOKE,VA,Mortgage Lender,4320087
5493002RKLPCGAVLNC16,FARM CREDIT OF THE VIRGINIAS ACA,Staunton,VA,Mortgage Lender,2404554
213800KVD76WKI6PN868,CAPITAL CENTER,GLEN ALLEN,VA,Mortgage Lender,3882113
54930095UWUUXAWASB02,ATLANTIC COAST MTG,GLEN ALLEN,VA,Mortgage Lender,4533841
549300FCPKXI75DX5M03,CITYWORTH MTG,FAIRFAX,VA,Mortgage Lender,4741570
549300MMIZD8222YV754,1ST GUARANTY,GLEN ALLEN,VA,Mortgage Lender,3882515
549300BTTR873E71L054,INTEGRITY HOME,ALEXANDRIA,VA,Mortgage Lender,3882636
5493005PKOSG7MYX0B34,PROSPERITY HOME MTG,Richmond,VA,Mortgage Lender,4741561
549300DTYWYXW2NOK656,MEMBER OPTIONS,CHARLOTTESVILLE,VA,Mortgage Lender,3882663
549300S93XI20FLTGK89,AURORA FIN,MECHANICSVILLE,VA,Mortgage Lender,-1
549300W4BRJPRFMIIL49,COLONIAL FARM CREDIT ACA,Mechanicsville,VA,Mortgage Lender,2404545
549300KJONXRDR2YPQ42,CU HOME MTG SOLUTIONS,SEATTLE,WA,Mortgage Lender,3955400
54930060G4MDPWHISD89,EVERGREEN MONEYSOURCE MTG CO,OLYMPIA,WA,Mortgage Lender,3878385
549300KDR80I1ELW8D36,NORTHWEST FARM CREDIT SVCS FLCA,Spokane,WA,Mortgage Lender,-1
5493006TY8FGNLX44X28,AXIA FIN,BELLEVUE,WA,Mortgage Lender,3955419
549300SM9GB26JECOA70,NEIGHBORHOOD MTG,BELLINGHAM,WA,Mortgage Lender,-1
549300GJI4B01Z3NJL65,MTG MASTER SERVICE CORP,KENT,WA,Mortgage Lender,3878451
5493009HUMWCHFRDKF12,SAMMAMISH MTG CO,FALL CITY,WA,Mortgage Lender,-1
549300JBTQ88S1XGQG53,WESTWOOD MTG,SEATTLE,WA,Mortgage Lender,4533122
549300T7J3E2UGY5GL15,INLANTA MTG,PEWAUKEE,WI,Mortgage Lender,4183479
549300S4QGNTM8G5J005,WISCONSIN,BROOKFIELD,WI,Mortgage Lender,3871274
549300EWFHPBZH38K695,COMPEER FIN FLCA,SUN PRAIRIE,WI,Mortgage Lender,3636110
549300XFW2CXGSLDJ958,GATEWAY,KENOSHA,WI,Mortgage Lender,3871265
254900FBWHJU34E26I78,ACCUNET MTG,Waukesha,WI,Mortgage Lender,4438469
549300FWQNRPTKXB8G79,WALLICK & VOLK,Cheyenne,WY,Mortgage Lender,3851557
549300SRKBH68TX76851,S&S FIN,Sheridan,WY,Mortgage Lender,-1
549300Q2YJ51EMR2FB03,PROTECTIVE LIFE AND ANNUITY INSURANCE CO,MONTGOMERY,AL,Mortgage Lender,-1
2549002VH9C0PKB8K153,LOGAN FINANCE CORP,BLYTHEVILLE,AR,Mortgage Lender,3838370
549300GJJ0PPDHQ8ZB37,THE CARROLL MTG GROUP,LITTLE ROCK,AR,Mortgage Lender,3838361
549300JBD5VDWSZ9N462,CALATLANTIC MTG,Los Angeles,CA,Mortgage Lender,4437592
549300KDZ1H5P9KKIW38,CHOU TEAM REALTY,LAKE FOREST,CA,Mortgage Lender,-1
549300LCU7GG78XX2Q49,RESOURCE LENDERS,FRESNO,CA,Mortgage Lender,3874444
5493008R6KUI4KIER222,LEADING MORTAGE SOLUTIONS,San Diego,CA,Mortgage Lender,-1
549300ZP7KNREEE1OI11,AMER INTERBANC MTG,Sacramento,CA,Mortgage Lender,3876206
5493002X3JFT5TQ6OK64,VITEK REAL ESTATE INDUSTRIES GROUP,RANCHO CORDOVA,CA,Mortgage Lender,3875982
549300410TULSMMGDX92,PACIFIC UNION FIN,Los Angeles,CA,Mortgage Lender,3955491
549300SSW7BYB4WN4238,EAGLE HOME MTG OF CALIFORNIA,LOS ANGELES,CA,Mortgage Lender,4533618
549300VN6R2RF61VB858,INTEGRITY 1ST FIN GROUP,Sacramento,CA,Mortgage Lender,4185718
549300DHMI0T6M2GU095,N A NATIONWIDE MTG,MISSION VIEJO,CA,Mortgage Lender,3896080
549300NBGW1X7TF53B67,SKYLINE FIN CORP,Los Angeles,CA,Mortgage Lender,3875647
549300DIWU6GH4ZWX396,THE MTG HOUSE,Calabasas,CA,Mortgage Lender,3875731
549300I1SRE27DRI6H56,SWI FIN SVCS,ESCONDIDO,CA,Mortgage Lender,-1
254900QCW317M0N17680,SOCOTRA CAPITAL,Sacramento,CA,Mortgage Lender,-1
549300YYEGLN6N9X4M22,UBERMORTGAGE,LAGUNA NIGUEL,CA,Mortgage Lender,-1
549300HIBIY0XHM03574,REDWOOD MTG CORP,SAN MATEO,CA,Mortgage Lender,3875106
549300EODO4KG2PV2N04,WHOLESALE CAPITAL CORP,Moreno Valley,CA,Mortgage Lender,3876457
549300LBEG1CKJKP5S53,CU LENDING SOURCE,Denver,CO,Mortgage Lender,4626079
54930032E3E33STHBC62,UNIFIRST,Grand Junction,CO,Mortgage Lender,3849312
549300X973YPKT8V0H73,1ST ALLIANCE LENDING,EAST HARTFORD,CT,Mortgage Lender,4326801
5493000HFFCCHFSCNX18,THE MCCUE MTG CO,New Britain,CT,Mortgage Lender,3868564
5493005GZIGUJVNL3U40,VILLAGE MTG CO,AVON,CT,Mortgage Lender,4184355
2549001186BK4G161G51,BLACK SQUARE REAL ESTATE,Wilmington,DE,Mortgage Lender,-1
549300MKO5TYUH4YQ218,KONDAUR CAPITAL CORP,WILMINGTON,DE,Mortgage Lender,4438160
549300MSX2N1BGIIVG32,BAYVIEW LOAN SERVICING,WILMINGTON,DE,Mortgage Lender,4184038
549300MMS1XSN06N2970,LENDERLIVE NETWORK,WILMINGTON,DE,Mortgage Lender,4320564
549300CD76YM6Y3IZ451,360 MTG GROUP,Wilmington,DE,Mortgage Lender,3952191
254900GHOV7VQ9CSKN31,GMH MTG SVCS,Dover,DE,Mortgage Lender,4321963
549300MEMWF0Y8H4PL17,OCWEN LOAN SERVICING,WILMINGTON,DE,Mortgage Lender,3410114
C4BXATY60WC6XEOZDX54,METLIFE,Wilmington,DE,Mortgage Lender,1583845
549300V7T2CRQUF8KW95,WILLIAM LYON MTG,WILMINGTON,DE,Mortgage Lender,5023808
549300DKR45F0W1GO839,HUNT MTG CAPITAL,DOVER,DE,Mortgage Lender,3698145
549300KO4XT2PA011C25,PHH HOME LOANS,Wilmington,DE,Mortgage Lender,3873401
549300RDSL2X3NXE5U60,LIVE WELL FIN,Wilmington,DE,Mortgage Lender,-1
549300MRKCITL213FV37,GENEQUITY MTG,Wilmington,DE,Mortgage Lender,3952155
549300X5Q6MWPDMY7065,HOMEWARD RESIDENTIAL,WILMINGTON,DE,Mortgage Lender,4437716
549300FI52XKDLFLK688,THE HOME LENDING GROUP,WILMINGTON,DE,Mortgage Lender,4877992
549300ID4RCRD8BXYH30,RESMAC,Boca Raton,FL,Mortgage Lender,4320715
2549007JZSAICH4GZJ60,POINT,Coral Gables,FL,Mortgage Lender,-1
549300EJUYKQ4JF2V408,GULF ATLANTIC FUNDING GROUP,Davie,FL,Mortgage Lender,3914845
54930057D962HC4SF615,TAYLOR MORRISON HOME FUNDING,Plantation,FL,Mortgage Lender,4533609
549300W76X036J5GQ697,SILVERTON MTG SPECIALISTS,Atlanta,GA,Mortgage Lender,3944187
549300A5ZOOO5G7BUM16,HONOLULU HOMELOANS,Honolulu,HI,Mortgage Lender,4323725
549300GGVEME3KDZTP40,PERL MTG,Chicago,IL,Mortgage Lender,3954328
5493002SG48UL6W4BR90,EZ MTG LOANS,Ashland,KY,Mortgage Lender,-1
549300DPLMU8HNL0H005,COMMONWEALTH MTG,WOBURN,MA,Mortgage Lender,4326810
549300XLGJDJLD6LNO37,ATLANTIC FIN,Beltsville,MD,Mortgage Lender,4741589
549300Y2RRY6W02UBL58,CORRIDOR MTG GROUP,Rockville,MD,Mortgage Lender,3882412
549300BDPT33E7B2CD57,HURON VALLEY FIN,Ann Arbor,MI,Mortgage Lender,4325523
549300AEULLVYD8L9B04,BARINGS MULTIFAMILY CAPITAL,EAST LANSING,MI,Mortgage Lender,4326995
549300T3ZIPMLYDHGG12,CORNERSTONE MTG,Chesterfield,MO,Mortgage Lender,3842368
549300EI0D25UOZSY487,RESIDENTIAL MTG CORP,Fayetteville,NC,Mortgage Lender,3882850
5493002J9TC73T8T7610,F-M,FARGO,ND,Mortgage Lender,3862133
549300TB6J826GO8CS96,ATLANTIC PACIFIC,Mount Laurel,NJ,Mortgage Lender,4321945
549300FL0K3UVG1WAY05,TAM LENDING CENTER,Cherry Hill,NJ,Mortgage Lender,-1
549300KMSWBCIPI3OQ86,SOUTHERN FIDELITY MTG,LAS VEGAS,NV,Mortgage Lender,4186911
549300PX0B48R1TGUV89,JFK FIN,LAS VEGAS,NV,Mortgage Lender,4533337
549300K3KVAMEWIVWZ72,NEVADA MTG,HENDERSON,NV,Mortgage Lender,3876550
54930075J06TVV0VZ870,SYRACUSE SECURITIES,EAST SYRACUSE,NY,Mortgage Lender,3873652
549300WP8VNTI1UQLZ97,ALLIANCE CREDIT,BERLIN CENTER,OH,Mortgage Lender,5082711
549300X00QJSRCYUH422,1ST SECURITY,BROOK PARK,OH,Mortgage Lender,3837298
549300226DHCWS6LXW03,MTG TRUST,Portland,OR,Mortgage Lender,4327077
2549005NXWO8Z32S2G19,AAKO,Bensalem,PA,Mortgage Lender,3905021
549300YPCHMXE44XRW52,CENTENNIAL LENDING GROUP,Maple Glen,PA,Mortgage Lender,4726933
549300HQOFH1E2CXUH26,ROUNDPOINT ADVANCE ISSUER TRUST,Fort Mill,SC,Mortgage Lender,-1
549300SSFG8X2KC0WS68,GUARDIAN FIDELITY MTG,ROCK HILL,SC,Mortgage Lender,4438302
5493006EODCF96VQNK28,PREMIER HOME MTG,Rapid City,SD,Mortgage Lender,4437387
5493000XBNMBCC02KC17,STONEWOOD HOME LENDING,HOUSTON,TX,Mortgage Lender,-1
549300D9QLX4MOV5SS13,CORNERSTONE MTG PROVIDERS LP,HOUSTON,TX,Mortgage Lender,4437743
OSTXQZDK5VDIPSIEIC53,CENDERA FUNDING,Fort Worth,TX,Mortgage Lender,4185567
549300ZUAYBFUJZNVB85,THE LENDING PARTNERS,PLANO,TX,Mortgage Lender,3844559
254900S6K5I3OISPS518,CAPITAL FARM CREDIT ACA,Bryan,TX,Mortgage Lender,3075401
549300TG6CSE6WLXAS31,TLP MTG ADVISORS,Plano,TX,Mortgage Lender,5023899
549300RY2RZTSD07CW96,COMMUNITY DEVELOPMENT CORP OF BROWNSVILLE,BROWNSVILLE,TX,Mortgage Lender,3845190
549300UBBL6SBU8CM396,MUSA FIN,Dallas,TX,Mortgage Lender,5026386
549300S1HI7IUX0WNL92,IFREEDOM DIRECT CORP,Midvale,UT,Mortgage Lender,3877566
549300RB1N775H459G78,JG WENTWORTH HOME LENDING,Manassas,VA,Mortgage Lender,3883099
549300WPR8SX263KW279,KITTREDGE,Manchester,VT,Mortgage Lender,4729925
549300URLH8AUE7K1G72,MTG BROKERS SVCS,Renton,WA,Mortgage Lender,3878442
549300BIIOTBIZJPS834,TENNESSEE TRUST MTG,PLEASANT VIEW,TN,Mortgage Lender,-1
549300P6LWTHH4GFWX19,MANHATTAN FIN GROUP,REDLANDS,CA,Mortgage Lender,3955857
2549007IU6SKFLLNKZ07,PACIFIC LENDING,IRVINE,CA,Mortgage Lender,-1
2549003GSJF52BBIBW81,LENDING CAPITAL GROUP,Feasterville Trevose,PA,Mortgage Lender,-1
25490099XNQQU8T3WI97,COOPERATIVA DE AHORO Y CR?©DITO BO QUEBRADA DE CAMUY PR,Camuy,,Mortgage Lender,3944721
549300UL36AJZ0WZ4U93,CLOSING MARK HOME LOANS,,,Mortgage Lender,-1
549300NC4WJQGK642G48,COOPERATIVA DE AHORRO Y CREDITO LA PUERTORRIQUE?ËA,San Juan,,Mortgage Lender,-1
549300QHKPYDSS5W8T62,COOPERATIVA DE AHORRO Y CREDITO DE SANTA ISABEL (CACSI),SANTA ISABEL,,Mortgage Lender,3873269
549300QSUEE20YO86W39,SPECIALIZED LOAN SERVICING,,,Mortgage Lender,-1
549300PIBI14GDBLD168,COOPERATIVA DE AHORRO Y CREDITO DE ISABELA,ISABEL,,Mortgage Lender,3950759
254900MTK16R8D6JG571,COOPERATIVA AHORRO Y CREDITO AGUADILLA,Aguadilla,,Mortgage Lender,4537308
549300611ME23N9Y4L70,COOPERATIVA DE AHORRO Y CREDITO CAGUAS,Caguas,,Mortgage Lender,3873250
254900SI9TPITPEZ5332,CAPITAL MTG SVCS CORP,San Juan,,Mortgage Lender,-1
54930076TYMG3Z3BO135,COOPERATIVA DE AHORRO Y CREDITO ROOSEVELT ROADS,FAJARDO,,Mortgage Lender,-1
2549001ZCEBYFHYUPH52,212 LOANS OF OREGON,,,Mortgage Lender,-1
549300516L2LO1P5XX92,TOTAL MEDIA MANAGEMENT,OWENS CROSS ROADS,AL,Mortgage Lender,-1
549300FQD0RJERL83Q30,FARM CREDIT SVCS OF WESTERN ARKANSAS PCA,Russellville,AR,Mortgage Lender,-1
5493005EYZOUVJUXAX38,LAKEVIEW COMMUNITY CAPITAL,Phoenix,AZ,Mortgage Lender,-1
254900FL0I8OUMMBOZ11,BENCH EQUITY,Mesa,AZ,Mortgage Lender,-1
5493001I7Z53NDBE4X59,ALTITUDE FIN CORP,PHOENIX,AZ,Mortgage Lender,-1
549300XO6U4LD9JWE008,SWH FUNDING,PHOENIX,AZ,Mortgage Lender,-1
549300MXJM8O856QJU62,BLUE BRICK FIN,MESA,AZ,Mortgage Lender,-1
984500F0KF3MD44AF596,PACIFIC PRIVATE MONEY,Novato,CA,Mortgage Lender,-1
5493002UTIS7AQUDFF80,BEST FINANCE CAPITAL,GARDEN GROVE,CA,Mortgage Lender,-1
549300RC1JITZLHVLH66,EQUITY WAVE LENDING,IRVINE,CA,Mortgage Lender,-1
549300A68YW07V5R5G22,FUNDLOANS CAPITAL,ENCINITAS,CA,Mortgage Lender,-1
5493005FJKWE0GR4YS94,WINNPOINTE CORP,ORANGE,CA,Mortgage Lender,-1
549300AAWFEC6CRH6N89,LANTZMAN MANAGEMENT,SAN DIEGO,CA,Mortgage Lender,-1
